Date,Shown,Clicked,Converted,Avg_cost_per_click,Total_revenue,Ad_group,Region,Device_type,CTR
09-02-2016,80638,4667,53,0.99,1058.15,ad_group_5,South America,Desktop,0.0579
20-01-2016,51063,3404,31,1.08,804.74,ad_group_2,Europe,Desktop,0.0667
12-10-2019,65359,2079,53,1.07,416.54,ad_group_3,North America,Mobile,0.0318
07-12-2019,69899,4714,49,1.07,505.45,ad_group_4,North America,Mobile,0.0674
15-04-2015,72996,2460,63,0.84,580.62,ad_group_3,North America,Mobile,0.0337
15-01-2015,3728,176,10,0.77,2285.77,AdGroup_25,East,Desktop,0.0815
19-11-2016,79849,1671,34,1.15,503.68,ad_group_1,North America,Mobile,0.0209
13-01-2020,85743,1261,35,0.96,904.15,ad_group_2,South America,Desktop,0.0147
06-04-2017,74497,1316,40,0.95,794.76,ad_group_5,South America,Mobile,0.0177
25-05-2018,83957,4701,48,0.93,1013.65,ad_group_4,South America,Desktop,0.056
04-03-2015,57825,2257,47,0.97,1022.59,ad_group_4,Europe,Desktop,0.039
29-07-2018,71963,3470,59,0.83,794.6,ad_group_3,Europe,Desktop,0.0482
02-05-2017,58955,3489,68,1.05,1177.08,ad_group_2,Asia,Desktop,0.0592
15-01-2015,1898,321,78,0.38,5532.23,AdGroup_24,North,Tablet,0.041
16-06-2018,81553,4871,60,1.12,553.48,ad_group_3,North America,Desktop,0.0597
12-08-2015,57959,3839,70,1.16,1015.57,ad_group_3,North America,Mobile,0.0662
26-05-2015,92431,3753,64,1.06,1055.84,ad_group_1,Asia,Mobile,0.0406
24-12-2017,63550,1178,48,0.87,929.24,ad_group_4,Europe,Desktop,0.0185
09-01-2016,53285,3108,39,0.81,806.43,ad_group_5,South America,Mobile,0.0583
31-03-2020,66649,4787,38,1.2,719.43,ad_group_4,South America,Mobile,0.0718
16-02-2018,70271,1356,69,1.12,1150.04,ad_group_5,Europe,Mobile,0.0193
15-01-2015,3738,519,93,2.15,7075.61,AdGroup_26,West,Tablet,0.1696
15-01-2015,1928,225,23,3.3,1685,AdGroup_2,West,Tablet,0.1192
28-06-2018,59805,3858,36,0.99,930.19,ad_group_5,Europe,Desktop,0.0645
19-06-2018,52913,2994,53,0.91,805.43,ad_group_2,North America,Mobile,0.0566
15-01-2015,3999,204,115,1.16,5416.4,AdGroup_15,East,Desktop,0.0556
03-09-2019,54177,1874,69,0.81,536.71,ad_group_3,South America,Mobile,0.0346
10-01-2015,87225,2995,52,0.84,1109.54,ad_group_1,South America,Desktop,0.0343
25-03-2016,99173,1129,59,0.95,675.13,ad_group_1,South America,Desktop,0.0114
09-12-2016,63271,2720,66,1,1114.57,ad_group_4,Asia,Mobile,0.043
13-09-2015,78173,3007,36,1.02,652.52,ad_group_2,Asia,Mobile,0.0385
01-06-2017,94059,1062,56,1.04,828.73,ad_group_4,Asia,Mobile,0.0113
06-06-2019,96979,2361,51,1.19,1037.98,ad_group_5,North America,Desktop,0.0243
25-01-2016,81422,1962,54,1.17,889,ad_group_4,North America,Desktop,0.0241
15-01-2015,4664,82,117,3.02,4987.74,AdGroup_10,East,Tablet,0.0844
15-01-2015,2068,107,41,2.14,1164.36,AdGroup_31,East,Tablet,0.1758
01-05-2019,50184,4846,65,1.11,965.61,ad_group_3,South America,Mobile,0.0966
27-06-2017,93091,2924,41,0.82,575.22,ad_group_3,Asia,Mobile,0.0314
13-07-2017,94309,3085,48,1.03,612.72,ad_group_5,Europe,Mobile,0.0327
21-01-2017,66051,2025,42,1.07,457.64,ad_group_1,Asia,Mobile,0.0307
10-07-2019,61830,1451,38,1.16,719.14,ad_group_2,Asia,Mobile,0.0235
05-04-2016,81165,2506,41,1.18,466.2,ad_group_3,North America,Mobile,0.0309
15-01-2015,929,365,87,3.15,8655.66,AdGroup_7,North,Desktop,0.019
09-05-2018,53793,2644,60,1.16,584.71,ad_group_5,South America,Desktop,0.0492
14-03-2018,52021,3328,65,1.08,884.24,ad_group_1,Asia,Mobile,0.064
16-08-2017,59569,1361,55,1.03,869.83,ad_group_5,Asia,Mobile,0.0228
16-05-2016,55648,3075,38,0.9,421.19,ad_group_5,South America,Mobile,0.0553
09-01-2017,69974,2215,56,0.86,657.52,ad_group_4,South America,Desktop,0.0317
10-02-2015,75590,4053,54,0.95,667.44,ad_group_1,Europe,Mobile,0.0536
18-05-2017,60622,4729,51,1.1,923.42,ad_group_2,Asia,Mobile,0.078
01-01-2017,56169,3349,57,1.01,560.48,ad_group_2,Europe,Desktop,0.0596
23-06-2016,84912,1754,67,0.83,822.78,ad_group_5,Asia,Mobile,0.0207
16-04-2018,97242,4258,34,0.84,689.49,ad_group_5,South America,Desktop,0.0438
01-09-2018,96866,3965,53,0.98,1165.61,ad_group_5,Asia,Mobile,0.0409
28-11-2016,51903,3649,43,1.17,879.03,ad_group_4,South America,Mobile,0.0703
19-02-2020,94747,2450,60,1,841.84,ad_group_1,Europe,Mobile,0.0259
11-06-2020,90398,4709,63,1.13,580.99,ad_group_4,Asia,Desktop,0.0521
03-10-2018,86196,3875,60,1.14,500.09,ad_group_2,Asia,Mobile,0.045
19-02-2018,51358,3036,53,1.11,778.98,ad_group_1,North America,Mobile,0.0591
28-10-2017,71310,3257,55,1.19,986.61,ad_group_3,North America,Mobile,0.0457
08-01-2016,88590,2129,35,1.07,895.3,ad_group_4,North America,Desktop,0.024
29-10-2016,64718,4082,36,0.88,839.47,ad_group_1,Asia,Desktop,0.0631
02-12-2018,67225,2490,40,1.05,465.99,ad_group_5,South America,Mobile,0.037
15-01-2015,3490,321,89,1.48,4263.53,AdGroup_6,West,Tablet,0.0931
24-12-2015,62890,3457,40,1.06,893.22,ad_group_1,North America,Desktop,0.055
25-08-2017,97089,2866,65,0.91,1195.36,ad_group_5,South America,Mobile,0.0295
22-02-2017,86018,3425,46,1.1,527.47,ad_group_5,Europe,Mobile,0.0398
05-01-2017,67871,2694,56,1.1,408.83,ad_group_3,Europe,Desktop,0.0397
15-09-2018,80736,1179,39,1.16,750.32,ad_group_2,Europe,Mobile,0.0146
01-11-2017,60071,1457,53,1.18,489.43,ad_group_4,South America,Desktop,0.0243
28-08-2017,73955,4043,35,1.15,1193.55,ad_group_2,North America,Mobile,0.0547
15-04-2016,53273,1979,37,0.8,483.04,ad_group_1,Europe,Desktop,0.0371
15-01-2015,689,361,71,1.73,5109.2,AdGroup_9,North,Mobile,0.1183
15-01-2015,1131,86,25,1.35,8061.29,AdGroup_22,North,Tablet,0.0337
15-01-2015,2505,289,25,3.26,6321.89,AdGroup_20,West,Desktop,0.1573
28-10-2018,78197,2114,36,1.02,415.36,ad_group_4,Europe,Mobile,0.027
17-03-2019,90312,1513,30,1.19,711,ad_group_1,Europe,Desktop,0.0168
05-10-2019,74483,3376,32,0.83,832.93,ad_group_4,Asia,Desktop,0.0453
15-01-2015,4147,502,112,3.01,1162.42,AdGroup_6,North,Mobile,0.0659
30-03-2019,98333,4110,57,0.83,551.08,ad_group_1,North America,Mobile,0.0418
21-08-2018,85823,2628,49,1.03,796.43,ad_group_3,South America,Mobile,0.0306
21-12-2019,63241,2623,67,1.07,615.38,ad_group_2,Asia,Mobile,0.0415
15-01-2015,3234,509,50,2.74,4346.22,AdGroup_2,North,Tablet,0.1483
26-11-2018,96612,3024,51,0.81,994.42,ad_group_3,Europe,Mobile,0.0313
04-01-2019,97176,4834,55,0.81,1083.89,ad_group_4,North America,Mobile,0.0497
05-04-2019,74038,2129,44,1.2,458.21,ad_group_2,North America,Desktop,0.0288
04-04-2020,63108,4169,37,0.85,1101.59,ad_group_5,South America,Desktop,0.0661
04-06-2018,76193,3394,30,1.09,435.9,ad_group_5,Europe,Mobile,0.0445
06-06-2018,69112,4888,67,0.8,715.89,ad_group_2,Europe,Desktop,0.0707
15-01-2015,3802,147,48,3.43,5123.72,AdGroup_29,West,Tablet,0.0348
15-01-2015,3364,562,85,3.27,1869.87,AdGroup_19,East,Tablet,0.0999
21-05-2018,67386,2170,57,0.93,1006.22,ad_group_2,North America,Mobile,0.0322
04-06-2017,78624,3641,31,0.87,436.25,ad_group_1,South America,Desktop,0.0463
21-03-2015,70216,1398,60,1.05,503.19,ad_group_3,North America,Mobile,0.0199
18-03-2018,85318,3529,43,1.1,575.98,ad_group_2,Europe,Mobile,0.0414
25-03-2017,74434,2278,46,1.13,628.91,ad_group_3,South America,Desktop,0.0306
24-09-2019,60379,2174,42,1.12,1034.89,ad_group_1,North America,Mobile,0.036
02-11-2016,59418,2568,58,1.16,835.01,ad_group_2,Europe,Mobile,0.0432
15-01-2015,4144,289,92,0.34,8140.12,AdGroup_15,North,Tablet,0.1674
02-03-2020,99988,2722,46,1.1,408.96,ad_group_4,Europe,Mobile,0.0272
27-02-2015,50210,2119,67,0.93,816.55,ad_group_4,North America,Desktop,0.0422
14-05-2015,96164,4089,61,1.1,568.36,ad_group_5,North America,Mobile,0.0425
14-02-2018,80978,4731,33,1.02,557.1,ad_group_1,Europe,Desktop,0.0584
22-07-2017,67023,3948,66,1.16,932.96,ad_group_1,North America,Desktop,0.0589
17-07-2017,99117,2228,63,1.01,1189.14,ad_group_2,North America,Desktop,0.0225
03-04-2017,92441,2903,44,0.97,633.23,ad_group_3,South America,Mobile,0.0314
03-12-2018,51517,3712,31,1.17,1083.34,ad_group_3,South America,Mobile,0.0721
10-01-2020,55758,2323,43,0.86,404.22,ad_group_4,Asia,Mobile,0.0417
12-03-2019,55557,2469,67,0.83,564.51,ad_group_2,Asia,Desktop,0.0444
29-04-2018,78818,1949,30,1.13,1186.32,ad_group_2,North America,Mobile,0.0247
19-05-2016,78574,3072,34,1.17,507.25,ad_group_2,South America,Mobile,0.0391
15-01-2015,1557,546,91,1.14,1602.54,AdGroup_33,West,Mobile,0.0391
14-12-2015,73255,4472,36,0.8,617.45,ad_group_4,South America,Desktop,0.061
22-01-2016,84602,3734,38,0.83,936.21,ad_group_5,Asia,Mobile,0.0441
21-10-2017,78153,1410,55,0.99,535.04,ad_group_3,South America,Mobile,0.018
16-10-2018,70413,1674,36,0.99,411.25,ad_group_5,North America,Mobile,0.0238
13-06-2017,65353,4219,62,1.16,619.03,ad_group_1,Europe,Mobile,0.0646
08-04-2017,65828,3790,55,0.87,1136.19,ad_group_4,South America,Mobile,0.0576
15-01-2015,2923,37,74,0.46,2600.61,AdGroup_29,South,Tablet,0.1259
20-04-2016,56490,1533,47,0.81,936.4,ad_group_1,Europe,Desktop,0.0271
11-08-2019,93484,3080,49,1.09,948.11,ad_group_4,Europe,Desktop,0.0329
15-01-2015,4429,277,87,1.36,2741.94,AdGroup_23,North,Tablet,0.0172
29-05-2020,63804,1494,43,0.86,613.03,ad_group_5,Europe,Desktop,0.0234
05-05-2020,74616,4245,53,1.07,757.11,ad_group_5,Asia,Mobile,0.0569
23-02-2020,90478,1866,63,0.98,441.55,ad_group_1,Asia,Desktop,0.0206
14-10-2016,78492,2054,53,0.88,557.3,ad_group_1,South America,Mobile,0.0262
22-06-2015,80261,2539,36,1.12,1199.21,ad_group_3,Asia,Mobile,0.0316
14-01-2019,96418,3755,31,0.98,495.29,ad_group_1,Asia,Desktop,0.0389
23-02-2018,95902,1586,41,1.06,1022.77,ad_group_3,North America,Desktop,0.0165
08-02-2015,94513,3783,63,0.86,773.06,ad_group_2,Europe,Desktop,0.04
04-04-2019,79043,3612,40,1.12,461.33,ad_group_4,Asia,Mobile,0.0457
14-12-2016,71265,1646,70,0.89,540.6,ad_group_2,South America,Mobile,0.0231
01-04-2015,90036,1185,63,0.87,1196.32,ad_group_5,Europe,Desktop,0.0132
16-06-2015,62198,4260,42,0.83,809.17,ad_group_3,North America,Desktop,0.0685
20-04-2018,90351,2973,41,0.94,747.55,ad_group_2,South America,Mobile,0.0329
25-05-2017,61582,3607,46,1.18,604.29,ad_group_5,North America,Mobile,0.0586
15-01-2015,4834,179,117,2.02,560.22,AdGroup_8,West,Desktop,0.0856
15-01-2015,1064,566,5,1.44,138.39,AdGroup_16,East,Desktop,0.0874
15-01-2015,536,444,76,1.68,6192.36,AdGroup_29,West,Desktop,0.1197
29-12-2017,58378,2912,58,1.16,485.32,ad_group_5,South America,Mobile,0.0499
01-03-2018,80126,2654,68,0.92,679.89,ad_group_4,North America,Desktop,0.0331
17-08-2018,66627,2133,63,0.95,956.77,ad_group_1,South America,Desktop,0.032
06-01-2020,64724,3158,30,1.04,885.23,ad_group_5,South America,Mobile,0.0488
12-09-2018,53210,3729,43,0.99,1107.62,ad_group_4,Europe,Desktop,0.0701
25-05-2016,74546,3191,46,0.89,409.99,ad_group_3,Europe,Mobile,0.0428
08-08-2019,51295,3964,44,1.02,875.33,ad_group_1,Europe,Desktop,0.0773
14-05-2016,71251,4821,58,0.91,898.58,ad_group_1,South America,Desktop,0.0677
15-01-2015,4863,591,64,1.82,6236.2,AdGroup_5,North,Mobile,0.0479
20-10-2018,61831,3666,63,1.08,401.97,ad_group_1,North America,Desktop,0.0593
28-02-2019,96344,1554,31,1.01,653.81,ad_group_4,North America,Desktop,0.0161
30-07-2019,95150,4638,37,0.84,654.97,ad_group_1,Europe,Desktop,0.0487
05-12-2015,52584,1720,33,1.05,1045.18,ad_group_2,Asia,Mobile,0.0327
15-01-2015,1170,460,83,3.16,8215.11,AdGroup_14,West,Tablet,0.0109
03-04-2018,92195,3315,55,1.01,402.66,ad_group_2,Europe,Mobile,0.036
29-01-2015,57137,3367,59,0.82,574.05,ad_group_4,South America,Desktop,0.0589
21-03-2019,76881,1617,36,1.02,448.37,ad_group_2,South America,Desktop,0.021
02-05-2018,82993,1729,51,1.13,1083.52,ad_group_3,Europe,Mobile,0.0208
25-03-2020,77141,1154,66,1.04,457.42,ad_group_4,Europe,Mobile,0.015
05-03-2017,84634,1126,38,1.11,418.14,ad_group_5,Europe,Mobile,0.0133
03-08-2017,96243,2907,55,1,627.9,ad_group_3,Asia,Mobile,0.0302
08-06-2020,55947,3642,35,1.08,737.03,ad_group_1,Europe,Mobile,0.0651
19-06-2015,96419,3204,53,1.09,1131.33,ad_group_3,Europe,Mobile,0.0332
15-01-2015,3378,99,15,3.2,579.48,AdGroup_28,West,Desktop,0.0136
04-08-2019,58373,4988,67,1.07,821.03,ad_group_3,Europe,Desktop,0.0855
12-04-2018,75280,3851,31,1.06,795.17,ad_group_4,North America,Desktop,0.0512
23-03-2019,78872,2849,38,1.09,736.37,ad_group_3,North America,Desktop,0.0361
07-06-2018,55759,3054,47,1.04,984.34,ad_group_5,Asia,Mobile,0.0548
15-01-2015,1885,394,12,1.1,8219.74,AdGroup_25,East,Tablet,0.1691
01-07-2017,72976,2043,38,0.91,435.91,ad_group_4,South America,Desktop,0.028
06-05-2016,81009,2418,64,0.82,823.36,ad_group_2,North America,Mobile,0.0298
11-08-2017,66322,2701,50,0.91,1155.53,ad_group_5,Europe,Desktop,0.0407
02-01-2018,71130,4748,65,1.12,433.85,ad_group_1,South America,Mobile,0.0668
29-10-2017,82488,3780,38,1.09,901.01,ad_group_5,Asia,Mobile,0.0458
10-08-2016,55176,1039,47,1.14,955.32,ad_group_2,South America,Mobile,0.0188
20-01-2017,84245,4952,39,0.83,642.86,ad_group_5,Asia,Mobile,0.0588
19-10-2016,78162,1200,51,0.93,830.62,ad_group_5,South America,Mobile,0.0154
23-08-2015,73814,2776,35,0.87,693.83,ad_group_5,Asia,Mobile,0.0376
02-01-2017,82310,1068,46,0.88,443.81,ad_group_3,South America,Desktop,0.013
15-01-2015,4256,453,44,1.03,8692.67,AdGroup_35,West,Tablet,0.0903
01-04-2018,89192,2900,33,0.85,689.74,ad_group_2,South America,Mobile,0.0325
02-03-2018,94946,2850,68,0.93,628.02,ad_group_1,South America,Mobile,0.03
03-06-2020,78679,3302,41,1.11,500.07,ad_group_1,Asia,Mobile,0.042
06-04-2020,51521,1025,35,1.19,612.62,ad_group_1,Asia,Desktop,0.0199
15-01-2015,1238,442,110,2.2,587.24,AdGroup_13,North,Tablet,0.1469
23-07-2017,82764,3560,53,1.16,488.87,ad_group_3,South America,Desktop,0.043
24-04-2018,77891,1673,36,0.86,944.87,ad_group_4,Europe,Desktop,0.0215
01-12-2017,51152,4174,55,0.95,977.04,ad_group_2,North America,Desktop,0.0816
13-09-2019,82375,4036,57,0.94,862.91,ad_group_4,South America,Mobile,0.049
19-04-2015,87295,3676,43,1.14,476.71,ad_group_3,South America,Desktop,0.0421
28-11-2017,76105,1481,36,0.85,1155.19,ad_group_2,Asia,Desktop,0.0195
22-07-2016,97704,2756,67,1.08,1179.57,ad_group_1,South America,Desktop,0.0282
13-03-2018,54559,4381,47,1.17,814.38,ad_group_1,Europe,Desktop,0.0803
20-03-2018,97770,2895,68,0.88,480.38,ad_group_3,Asia,Desktop,0.0296
08-05-2019,62588,1969,70,0.98,497.37,ad_group_4,Europe,Mobile,0.0315
16-02-2019,70307,4020,51,0.86,774.13,ad_group_1,North America,Desktop,0.0572
01-02-2019,67194,2886,56,1.03,488.3,ad_group_2,South America,Desktop,0.043
09-06-2017,82380,1484,41,0.96,733.58,ad_group_2,Europe,Desktop,0.018
05-08-2017,74572,1337,56,1.01,478.43,ad_group_1,Asia,Mobile,0.0179
14-11-2017,61607,4882,40,0.87,924.02,ad_group_2,North America,Desktop,0.0792
23-12-2019,82061,3129,32,1,497.78,ad_group_1,Europe,Desktop,0.0381
21-01-2020,97539,2866,52,1.15,1053.61,ad_group_5,North America,Mobile,0.0294
04-05-2020,54992,4487,44,1.02,742.46,ad_group_3,Asia,Desktop,0.0816
03-06-2017,61176,3946,40,0.81,1061.19,ad_group_2,South America,Mobile,0.0645
24-05-2015,90828,3024,43,1,1075.22,ad_group_3,Asia,Desktop,0.0333
15-01-2015,2895,69,33,3.5,6139.13,AdGroup_31,East,Desktop,0.1683
15-01-2015,738,188,55,3.05,9245.11,AdGroup_6,West,Desktop,0.0489
30-04-2017,57836,3201,52,1.19,989.16,ad_group_2,South America,Desktop,0.0553
07-05-2019,90405,1011,37,1,920.26,ad_group_4,South America,Desktop,0.0112
08-11-2018,88529,3404,59,0.81,610.2,ad_group_4,North America,Mobile,0.0385
04-01-2017,94938,1780,46,1.17,420.68,ad_group_5,South America,Desktop,0.0187
18-12-2016,86949,2934,37,0.95,1172.17,ad_group_4,South America,Desktop,0.0337
30-03-2016,68222,4240,67,1.07,695.73,ad_group_4,Asia,Desktop,0.0622
22-09-2015,74324,1741,36,0.87,488.33,ad_group_3,Asia,Mobile,0.0234
17-03-2015,69450,2032,70,0.99,950.08,ad_group_1,North America,Desktop,0.0293
10-06-2018,83948,1893,49,0.84,714.04,ad_group_2,South America,Desktop,0.0225
20-03-2016,94997,4789,67,0.9,755.42,ad_group_1,North America,Desktop,0.0504
31-01-2016,52445,1172,31,0.9,694.14,ad_group_2,South America,Mobile,0.0223
19-04-2020,74923,4939,49,1.17,915.86,ad_group_5,North America,Desktop,0.0659
26-06-2015,81943,4251,69,1.16,693.85,ad_group_3,South America,Desktop,0.0519
08-11-2017,99962,4819,63,1.1,801.08,ad_group_4,North America,Desktop,0.0482
15-01-2015,894,549,95,0.37,1552.78,AdGroup_20,East,Tablet,0.0685
29-02-2020,94099,1242,67,0.87,425.98,ad_group_5,Asia,Mobile,0.0132
15-01-2015,1848,125,19,0.52,6782.18,AdGroup_4,West,Desktop,0.1657
01-02-2020,88176,4151,67,1.09,1164.73,ad_group_1,Asia,Desktop,0.0471
18-08-2016,67734,4128,61,0.87,596.75,ad_group_2,South America,Desktop,0.0609
03-03-2015,92775,1392,45,0.81,544.15,ad_group_3,Asia,Desktop,0.015
20-07-2018,72865,1608,50,1.14,828.26,ad_group_2,South America,Mobile,0.0221
27-12-2019,70237,1340,42,1.13,551.21,ad_group_3,Europe,Mobile,0.0191
22-05-2017,65732,3982,51,0.96,968.14,ad_group_1,Asia,Mobile,0.0606
15-01-2015,2111,563,90,2.17,5135.5,AdGroup_2,North,Desktop,0.0962
05-08-2015,53734,2876,69,1.01,1094.2,ad_group_3,Asia,Desktop,0.0535
06-10-2015,83320,4417,63,0.91,901.83,ad_group_4,Europe,Desktop,0.053
29-03-2019,66577,4619,55,0.87,406.65,ad_group_5,South America,Desktop,0.0694
15-09-2019,67989,3570,62,1.16,930.66,ad_group_3,Europe,Mobile,0.0525
24-10-2018,70110,2356,50,1.1,567.12,ad_group_5,Europe,Mobile,0.0336
09-12-2019,66436,2297,46,1.1,1088.57,ad_group_1,North America,Mobile,0.0346
06-02-2015,69134,4752,30,0.95,1062.83,ad_group_2,Asia,Mobile,0.0687
15-01-2015,2910,370,84,2.32,398.65,AdGroup_19,West,Desktop,0.0919
15-01-2015,4360,587,107,2.98,2376.38,AdGroup_5,South,Desktop,0.0354
24-10-2016,66541,4137,50,0.85,841.6,ad_group_1,Europe,Mobile,0.0622
18-03-2020,50475,3851,60,0.96,666.4,ad_group_5,Europe,Desktop,0.0763
15-01-2015,1686,100,97,3.05,6621.32,AdGroup_24,South,Desktop,0.1383
02-05-2020,59975,3565,70,1.02,585.5,ad_group_3,Europe,Mobile,0.0594
04-09-2017,65810,3653,39,1.15,511.59,ad_group_1,Asia,Mobile,0.0555
21-04-2019,99475,1600,39,1.12,1167.61,ad_group_2,Europe,Desktop,0.0161
27-01-2018,62856,4399,35,1.09,527.39,ad_group_2,Asia,Mobile,0.07
09-09-2019,96511,3434,59,0.92,565.38,ad_group_4,South America,Mobile,0.0356
08-01-2017,73958,2665,68,1.14,503.84,ad_group_3,Asia,Desktop,0.036
11-07-2015,98706,2028,56,0.88,842.99,ad_group_4,Asia,Desktop,0.0205
08-07-2017,58793,1963,46,0.84,1156.75,ad_group_4,North America,Mobile,0.0334
01-04-2016,98822,4042,45,0.84,423.41,ad_group_5,North America,Mobile,0.0409
18-11-2018,89763,4984,30,1.06,618.22,ad_group_3,Asia,Mobile,0.0555
06-11-2016,85791,3731,34,0.88,1106.48,ad_group_5,South America,Desktop,0.0435
30-01-2017,55851,4278,30,1.12,904.08,ad_group_1,South America,Mobile,0.0766
15-01-2015,1373,93,31,1.07,5700.29,AdGroup_24,West,Mobile,0.0654
15-01-2015,947,182,116,1.55,7331.42,AdGroup_13,South,Desktop,0.0269
29-12-2016,73013,4753,68,0.8,1084.57,ad_group_2,Asia,Mobile,0.0651
15-01-2015,2897,220,11,1.76,692.81,AdGroup_34,North,Desktop,0.0578
31-10-2018,95094,3047,56,0.82,1126.47,ad_group_4,Asia,Mobile,0.032
17-02-2016,55223,4440,40,1.14,1185.39,ad_group_3,Asia,Mobile,0.0804
03-01-2018,93830,2775,65,1.16,763.53,ad_group_4,Asia,Desktop,0.0296
25-02-2019,57420,4031,44,1.19,989.07,ad_group_4,North America,Mobile,0.0702
08-07-2019,66945,3050,64,0.95,681.85,ad_group_4,Europe,Desktop,0.0456
05-03-2019,84497,3113,54,1.16,1065.16,ad_group_1,Asia,Desktop,0.0368
05-04-2017,68774,4639,43,0.81,1093.75,ad_group_1,Europe,Desktop,0.0675
15-01-2015,4948,515,55,1.92,8001.25,AdGroup_2,West,Desktop,0.0108
08-09-2016,86682,1666,30,0.87,649.41,ad_group_2,Europe,Desktop,0.0192
25-04-2015,94598,3934,52,0.97,627.78,ad_group_5,North America,Mobile,0.0416
22-02-2016,77643,1412,45,0.8,1135.87,ad_group_5,South America,Desktop,0.0182
15-01-2015,1835,544,68,1.92,6905.35,AdGroup_30,West,Tablet,0.0235
14-06-2019,97651,3115,44,0.89,880.69,ad_group_4,Asia,Desktop,0.0319
27-08-2017,54719,1391,67,1.14,864.14,ad_group_4,Asia,Desktop,0.0254
27-08-2016,50331,3551,56,0.9,708.66,ad_group_3,Asia,Mobile,0.0706
15-01-2015,3826,440,48,2.92,7343.2,AdGroup_31,South,Tablet,0.02
31-03-2015,57020,3807,55,0.85,556.17,ad_group_2,North America,Mobile,0.0668
28-04-2017,63394,1806,65,1.01,584.43,ad_group_3,Asia,Desktop,0.0285
15-01-2015,3659,350,24,2.5,6625.77,AdGroup_34,West,Tablet,0.1634
15-01-2015,3591,450,98,3.23,5150.96,AdGroup_31,South,Tablet,0.0468
23-01-2017,85807,2733,35,0.99,713.88,ad_group_4,South America,Desktop,0.0319
13-05-2016,80392,2001,67,1.17,716.83,ad_group_2,Europe,Desktop,0.0249
30-06-2018,97698,4028,31,0.8,745.53,ad_group_4,South America,Desktop,0.0412
18-08-2018,85397,1151,50,0.83,1159.73,ad_group_3,Europe,Mobile,0.0135
19-06-2019,69889,3970,31,1.08,790.61,ad_group_4,South America,Mobile,0.0568
12-01-2015,51610,3458,44,1.12,941.54,ad_group_5,North America,Mobile,0.067
01-02-2016,86255,2900,48,1.03,632.77,ad_group_3,South America,Mobile,0.0336
12-10-2015,75414,3001,65,1.06,849.65,ad_group_5,South America,Mobile,0.0398
15-01-2015,4018,84,33,0.28,6516.3,AdGroup_30,East,Mobile,0.0613
02-12-2017,94550,2809,67,1.2,718.55,ad_group_3,Europe,Mobile,0.0297
09-02-2020,93228,2458,44,0.8,452.82,ad_group_5,Europe,Desktop,0.0264
06-04-2018,78818,2944,65,1.14,1163.06,ad_group_5,Europe,Mobile,0.0374
11-12-2018,87599,2940,64,1.06,938.09,ad_group_4,South America,Desktop,0.0336
20-05-2019,65264,2998,53,0.82,486.77,ad_group_1,South America,Mobile,0.0459
02-02-2020,77623,4481,33,0.89,852.52,ad_group_3,South America,Desktop,0.0577
15-01-2015,3045,438,113,0.72,9736.44,AdGroup_20,East,Mobile,0.0572
15-01-2015,1524,258,102,2.73,2102.28,AdGroup_20,North,Desktop,0.0593
21-12-2018,77994,3860,58,1.07,1151.37,ad_group_1,South America,Mobile,0.0495
21-11-2016,85879,1773,64,1.05,542.8,ad_group_5,Europe,Mobile,0.0206
15-01-2015,4157,69,6,0.71,6898.63,AdGroup_13,South,Tablet,0.179
18-04-2019,65576,1753,41,0.81,786.64,ad_group_1,North America,Mobile,0.0267
15-01-2015,1103,272,108,2.92,1171.68,AdGroup_28,West,Tablet,0.0211
15-01-2015,2432,345,114,0.65,289.49,AdGroup_27,East,Tablet,0.0465
20-11-2016,91639,2526,38,0.91,797.12,ad_group_5,Asia,Desktop,0.0276
15-08-2019,67985,2568,37,0.81,448.55,ad_group_3,South America,Desktop,0.0378
01-05-2017,65933,4845,33,1.12,623.93,ad_group_4,North America,Mobile,0.0735
07-02-2019,97407,1214,70,1.14,699.95,ad_group_3,North America,Desktop,0.0125
09-06-2015,59216,2660,55,1.06,544.04,ad_group_4,South America,Desktop,0.0449
14-06-2017,86508,1553,60,1.14,908.03,ad_group_3,Europe,Mobile,0.018
11-05-2016,94655,4561,30,0.87,818.3,ad_group_3,South America,Desktop,0.0482
15-09-2015,86778,1211,39,1.03,684.34,ad_group_1,Europe,Desktop,0.014
18-11-2019,76883,3161,46,1.05,848.72,ad_group_2,Asia,Desktop,0.0411
02-12-2015,79590,3161,60,1.03,656.93,ad_group_1,South America,Desktop,0.0397
15-01-2015,4548,336,70,2.93,2610.82,AdGroup_29,North,Desktop,0.1404
05-11-2017,87004,1493,69,0.92,985.42,ad_group_3,Asia,Mobile,0.0172
30-05-2016,62893,2972,57,0.86,685.95,ad_group_3,Europe,Desktop,0.0473
10-09-2018,84469,4009,58,0.81,404.06,ad_group_1,South America,Mobile,0.0475
12-10-2017,83779,2815,52,1.09,449.52,ad_group_2,Asia,Mobile,0.0336
07-02-2017,56030,4331,49,1.06,848.23,ad_group_5,South America,Mobile,0.0773
15-01-2015,3384,483,96,1.77,1801.15,AdGroup_21,West,Tablet,0.1644
17-03-2016,69595,1482,56,0.89,918.67,ad_group_4,Asia,Mobile,0.0213
15-01-2015,1041,279,75,2.44,7033.94,AdGroup_1,North,Desktop,0.019
31-01-2017,63193,4550,54,0.99,1162.38,ad_group_4,South America,Mobile,0.072
